"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","INDPROD","TOT","IDX2015","M","1998-09",86.98486,
"NLD","INDPROD","TOT","IDX2015","M","1998-10",88.11453,
"NLD","INDPROD","TOT","IDX2015","M","1998-11",88.77351,
"NLD","INDPROD","TOT","IDX2015","M","1998-12",84.16068,
"NLD","INDPROD","TOT","IDX2015","M","1999-01",87.64383,
"NLD","INDPROD","TOT","IDX2015","M","1999-02",88.20867,
"NLD","INDPROD","TOT","IDX2015","M","1999-03",89.15006,
"NLD","INDPROD","TOT","IDX2015","M","1999-04",87.54969,
"NLD","INDPROD","TOT","IDX2015","M","1999-05",87.45555,
"NLD","INDPROD","TOT","IDX2015","M","1999-06",90.27974,
"NLD","INDPROD","TOT","IDX2015","M","1999-07",90.09146,
"NLD","INDPROD","TOT","IDX2015","M","1999-08",89.7149,
"NLD","INDPROD","TOT","IDX2015","M","1999-09",89.2442,
"NLD","INDPROD","TOT","IDX2015","M","1999-10",89.80904,
"NLD","INDPROD","TOT","IDX2015","M","1999-11",91.50355,
"NLD","INDPROD","TOT","IDX2015","M","1999-12",91.22113,
"NLD","INDPROD","TOT","IDX2015","M","2000-01",92.25667,
"NLD","INDPROD","TOT","IDX2015","M","2000-02",93.10392,
"NLD","INDPROD","TOT","IDX2015","M","2000-03",93.38634,
"NLD","INDPROD","TOT","IDX2015","M","2000-04",93.76289,
"NLD","INDPROD","TOT","IDX2015","M","2000-05",95.08085,
"NLD","INDPROD","TOT","IDX2015","M","2000-06",93.95117,
"NLD","INDPROD","TOT","IDX2015","M","2000-07",95.55154,
"NLD","INDPROD","TOT","IDX2015","M","2000-08",95.08085,
"NLD","INDPROD","TOT","IDX2015","M","2000-09",94.04532,
"NLD","INDPROD","TOT","IDX2015","M","2000-10",95.26913,
"NLD","INDPROD","TOT","IDX2015","M","2000-11",94.70429,
"NLD","INDPROD","TOT","IDX2015","M","2000-12",93.66875,
"NLD","INDPROD","TOT","IDX2015","M","2001-01",92.75217,
"NLD","INDPROD","TOT","IDX2015","M","2001-02",90.98171,
"NLD","INDPROD","TOT","IDX2015","M","2001-03",94.8177,
"NLD","INDPROD","TOT","IDX2015","M","2001-04",95.70293,
"NLD","INDPROD","TOT","IDX2015","M","2001-05",96.48979,
"NLD","INDPROD","TOT","IDX2015","M","2001-06",93.83411,
"NLD","INDPROD","TOT","IDX2015","M","2001-07",92.94888,
"NLD","INDPROD","TOT","IDX2015","M","2001-08",96.09636,
"NLD","INDPROD","TOT","IDX2015","M","2001-09",94.42426,
"NLD","INDPROD","TOT","IDX2015","M","2001-10",90.98171,
"NLD","INDPROD","TOT","IDX2015","M","2001-11",94.03083,
"NLD","INDPROD","TOT","IDX2015","M","2001-12",95.80128,
"NLD","INDPROD","TOT","IDX2015","M","2002-01",94.12919,
"NLD","INDPROD","TOT","IDX2015","M","2002-02",90.2932,
"NLD","INDPROD","TOT","IDX2015","M","2002-03",94.03083,
"NLD","INDPROD","TOT","IDX2015","M","2002-04",96.29308,
"NLD","INDPROD","TOT","IDX2015","M","2002-05",97.07994,
"NLD","INDPROD","TOT","IDX2015","M","2002-06",96.19472,
"NLD","INDPROD","TOT","IDX2015","M","2002-07",96.19472,
"NLD","INDPROD","TOT","IDX2015","M","2002-08",96.58815,
"NLD","INDPROD","TOT","IDX2015","M","2002-09",96.09636,
"NLD","INDPROD","TOT","IDX2015","M","2002-10",97.07994,
"NLD","INDPROD","TOT","IDX2015","M","2002-11",94.42426,
"NLD","INDPROD","TOT","IDX2015","M","2002-12",93.04724,
"NLD","INDPROD","TOT","IDX2015","M","2003-01",96.78487,
"NLD","INDPROD","TOT","IDX2015","M","2003-02",97.57174,
"NLD","INDPROD","TOT","IDX2015","M","2003-03",94.3259,
"NLD","INDPROD","TOT","IDX2015","M","2003-04",93.53903,
"NLD","INDPROD","TOT","IDX2015","M","2003-05",92.75217,
"NLD","INDPROD","TOT","IDX2015","M","2003-06",91.08007,
"NLD","INDPROD","TOT","IDX2015","M","2003-07",92.35873,
"NLD","INDPROD","TOT","IDX2015","M","2003-08",93.34232,
"NLD","INDPROD","TOT","IDX2015","M","2003-09",93.34232,
"NLD","INDPROD","TOT","IDX2015","M","2003-10",96.88322,
"NLD","INDPROD","TOT","IDX2015","M","2003-11",94.3259,
"NLD","INDPROD","TOT","IDX2015","M","2003-12",92.26038,
"NLD","INDPROD","TOT","IDX2015","M","2004-01",97.57174,
"NLD","INDPROD","TOT","IDX2015","M","2004-02",97.96517,
"NLD","INDPROD","TOT","IDX2015","M","2004-03",97.57174,
"NLD","INDPROD","TOT","IDX2015","M","2004-04",96.88322,
"NLD","INDPROD","TOT","IDX2015","M","2004-05",97.96517,
"NLD","INDPROD","TOT","IDX2015","M","2004-06",98.06353,
"NLD","INDPROD","TOT","IDX2015","M","2004-07",100.4241,
"NLD","INDPROD","TOT","IDX2015","M","2004-08",96.78487,
"NLD","INDPROD","TOT","IDX2015","M","2004-09",99.04712,
"NLD","INDPROD","TOT","IDX2015","M","2004-10",98.26025,
"NLD","INDPROD","TOT","IDX2015","M","2004-11",97.86681,
"NLD","INDPROD","TOT","IDX2015","M","2004-12",97.76846,
"NLD","INDPROD","TOT","IDX2015","M","2005-01",96.39197,
"NLD","INDPROD","TOT","IDX2015","M","2005-02",98.09183,
"NLD","INDPROD","TOT","IDX2015","M","2005-03",97.59187,
"NLD","INDPROD","TOT","IDX2015","M","2005-04",99.89168,
"NLD","INDPROD","TOT","IDX2015","M","2005-05",98.49179,
"NLD","INDPROD","TOT","IDX2015","M","2005-06",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2005-07",98.99175,
"NLD","INDPROD","TOT","IDX2015","M","2005-08",97.39188,
"NLD","INDPROD","TOT","IDX2015","M","2005-09",97.39188,
"NLD","INDPROD","TOT","IDX2015","M","2005-10",95.49204,
"NLD","INDPROD","TOT","IDX2015","M","2005-11",99.89168,
"NLD","INDPROD","TOT","IDX2015","M","2005-12",100.0917,
"NLD","INDPROD","TOT","IDX2015","M","2006-01",99.6917,
"NLD","INDPROD","TOT","IDX2015","M","2006-02",101.0916,
"NLD","INDPROD","TOT","IDX2015","M","2006-03",104.0913,
"NLD","INDPROD","TOT","IDX2015","M","2006-04",102.7914,
"NLD","INDPROD","TOT","IDX2015","M","2006-05",99.6917,
"NLD","INDPROD","TOT","IDX2015","M","2006-06",102.0915,
"NLD","INDPROD","TOT","IDX2015","M","2006-07",99.49171,
"NLD","INDPROD","TOT","IDX2015","M","2006-08",99.09174,
"NLD","INDPROD","TOT","IDX2015","M","2006-09",97.09191,
"NLD","INDPROD","TOT","IDX2015","M","2006-10",97.09191,
"NLD","INDPROD","TOT","IDX2015","M","2006-11",100.8916,
"NLD","INDPROD","TOT","IDX2015","M","2006-12",101.5915,
"NLD","INDPROD","TOT","IDX2015","M","2007-01",101.2916,
"NLD","INDPROD","TOT","IDX2015","M","2007-02",102.5915,
"NLD","INDPROD","TOT","IDX2015","M","2007-03",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2007-04",101.0916,
"NLD","INDPROD","TOT","IDX2015","M","2007-05",101.6915,
"NLD","INDPROD","TOT","IDX2015","M","2007-06",103.8913,
"NLD","INDPROD","TOT","IDX2015","M","2007-07",104.1913,
"NLD","INDPROD","TOT","IDX2015","M","2007-08",104.3913,
"NLD","INDPROD","TOT","IDX2015","M","2007-09",106.1912,
"NLD","INDPROD","TOT","IDX2015","M","2007-10",106.7911,
"NLD","INDPROD","TOT","IDX2015","M","2007-11",109.3909,
"NLD","INDPROD","TOT","IDX2015","M","2007-12",108.8909,
"NLD","INDPROD","TOT","IDX2015","M","2008-01",104.7913,
"NLD","INDPROD","TOT","IDX2015","M","2008-02",106.5911,
"NLD","INDPROD","TOT","IDX2015","M","2008-03",107.3911,
"NLD","INDPROD","TOT","IDX2015","M","2008-04",113.1906,
"NLD","INDPROD","TOT","IDX2015","M","2008-05",103.7914,
"NLD","INDPROD","TOT","IDX2015","M","2008-06",105.2912,
"NLD","INDPROD","TOT","IDX2015","M","2008-07",105.2912,
"NLD","INDPROD","TOT","IDX2015","M","2008-08",103.7914,
"NLD","INDPROD","TOT","IDX2015","M","2008-09",106.6911,
"NLD","INDPROD","TOT","IDX2015","M","2008-10",106.8911,
"NLD","INDPROD","TOT","IDX2015","M","2008-11",101.5915,
"NLD","INDPROD","TOT","IDX2015","M","2008-12",97.59187,
"NLD","INDPROD","TOT","IDX2015","M","2009-01",100.4916,
"NLD","INDPROD","TOT","IDX2015","M","2009-02",96.69194,
"NLD","INDPROD","TOT","IDX2015","M","2009-03",94.7921,
"NLD","INDPROD","TOT","IDX2015","M","2009-04",91.39239,
"NLD","INDPROD","TOT","IDX2015","M","2009-05",96.092,
"NLD","INDPROD","TOT","IDX2015","M","2009-06",97.09191,
"NLD","INDPROD","TOT","IDX2015","M","2009-07",99.19173,
"NLD","INDPROD","TOT","IDX2015","M","2009-08",98.29181,
"NLD","INDPROD","TOT","IDX2015","M","2009-09",97.69186,
"NLD","INDPROD","TOT","IDX2015","M","2009-10",99.6917,
"NLD","INDPROD","TOT","IDX2015","M","2009-11",99.29173,
"NLD","INDPROD","TOT","IDX2015","M","2009-12",100.4916,
"NLD","INDPROD","TOT","IDX2015","M","2010-01",104.5913,
"NLD","INDPROD","TOT","IDX2015","M","2010-02",103.1914,
"NLD","INDPROD","TOT","IDX2015","M","2010-03",104.8913,
"NLD","INDPROD","TOT","IDX2015","M","2010-04",104.8913,
"NLD","INDPROD","TOT","IDX2015","M","2010-05",109.7908,
"NLD","INDPROD","TOT","IDX2015","M","2010-06",103.3914,
"NLD","INDPROD","TOT","IDX2015","M","2010-07",101.8915,
"NLD","INDPROD","TOT","IDX2015","M","2010-08",104.1913,
"NLD","INDPROD","TOT","IDX2015","M","2010-09",102.9914,
"NLD","INDPROD","TOT","IDX2015","M","2010-10",105.6912,
"NLD","INDPROD","TOT","IDX2015","M","2010-11",106.8911,
"NLD","INDPROD","TOT","IDX2015","M","2010-12",107.2911,
"NLD","INDPROD","TOT","IDX2015","M","2011-01",105.7912,
"NLD","INDPROD","TOT","IDX2015","M","2011-02",106.7911,
"NLD","INDPROD","TOT","IDX2015","M","2011-03",106.1912,
"NLD","INDPROD","TOT","IDX2015","M","2011-04",102.7914,
"NLD","INDPROD","TOT","IDX2015","M","2011-05",104.1913,
"NLD","INDPROD","TOT","IDX2015","M","2011-06",103.3914,
"NLD","INDPROD","TOT","IDX2015","M","2011-07",105.9912,
"NLD","INDPROD","TOT","IDX2015","M","2011-08",106.2911,
"NLD","INDPROD","TOT","IDX2015","M","2011-09",104.1913,
"NLD","INDPROD","TOT","IDX2015","M","2011-10",102.2915,
"NLD","INDPROD","TOT","IDX2015","M","2011-11",102.5915,
"NLD","INDPROD","TOT","IDX2015","M","2011-12",102.4915,
"NLD","INDPROD","TOT","IDX2015","M","2012-01",102.8914,
"NLD","INDPROD","TOT","IDX2015","M","2012-02",106.8911,
"NLD","INDPROD","TOT","IDX2015","M","2012-03",103.7914,
"NLD","INDPROD","TOT","IDX2015","M","2012-04",106.7911,
"NLD","INDPROD","TOT","IDX2015","M","2012-05",105.3912,
"NLD","INDPROD","TOT","IDX2015","M","2012-06",105.3912,
"NLD","INDPROD","TOT","IDX2015","M","2012-07",101.6915,
"NLD","INDPROD","TOT","IDX2015","M","2012-08",103.2914,
"NLD","INDPROD","TOT","IDX2015","M","2012-09",102.4915,
"NLD","INDPROD","TOT","IDX2015","M","2012-10",102.3915,
"NLD","INDPROD","TOT","IDX2015","M","2012-11",103.6914,
"NLD","INDPROD","TOT","IDX2015","M","2012-12",102.5915,
"NLD","INDPROD","TOT","IDX2015","M","2013-01",104.2913,
"NLD","INDPROD","TOT","IDX2015","M","2013-02",105.2912,
"NLD","INDPROD","TOT","IDX2015","M","2013-03",107.1911,
"NLD","INDPROD","TOT","IDX2015","M","2013-04",107.2911,
"NLD","INDPROD","TOT","IDX2015","M","2013-05",107.0911,
"NLD","INDPROD","TOT","IDX2015","M","2013-06",103.1914,
"NLD","INDPROD","TOT","IDX2015","M","2013-07",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2013-08",103.0914,
"NLD","INDPROD","TOT","IDX2015","M","2013-09",104.7913,
"NLD","INDPROD","TOT","IDX2015","M","2013-10",102.2915,
"NLD","INDPROD","TOT","IDX2015","M","2013-11",104.9912,
"NLD","INDPROD","TOT","IDX2015","M","2013-12",103.6914,
"NLD","INDPROD","TOT","IDX2015","M","2014-01",101.0916,
"NLD","INDPROD","TOT","IDX2015","M","2014-02",100.0917,
"NLD","INDPROD","TOT","IDX2015","M","2014-03",98.79177,
"NLD","INDPROD","TOT","IDX2015","M","2014-04",104.0913,
"NLD","INDPROD","TOT","IDX2015","M","2014-05",103.6914,
"NLD","INDPROD","TOT","IDX2015","M","2014-06",101.9915,
"NLD","INDPROD","TOT","IDX2015","M","2014-07",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2014-08",102.9914,
"NLD","INDPROD","TOT","IDX2015","M","2014-09",101.2916,
"NLD","INDPROD","TOT","IDX2015","M","2014-10",100.1917,
"NLD","INDPROD","TOT","IDX2015","M","2014-11",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2014-12",100.7916,
"NLD","INDPROD","TOT","IDX2015","M","2015-01",102.8914,
"NLD","INDPROD","TOT","IDX2015","M","2015-02",103.4914,
"NLD","INDPROD","TOT","IDX2015","M","2015-03",100.7916,
"NLD","INDPROD","TOT","IDX2015","M","2015-04",98.59178,
"NLD","INDPROD","TOT","IDX2015","M","2015-05",97.89185,
"NLD","INDPROD","TOT","IDX2015","M","2015-06",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2015-07",100.4916,
"NLD","INDPROD","TOT","IDX2015","M","2015-08",96.99192,
"NLD","INDPROD","TOT","IDX2015","M","2015-09",98.59178,
"NLD","INDPROD","TOT","IDX2015","M","2015-10",100.8916,
"NLD","INDPROD","TOT","IDX2015","M","2015-11",101.0916,
"NLD","INDPROD","TOT","IDX2015","M","2015-12",98.3918,
"NLD","INDPROD","TOT","IDX2015","M","2016-01",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2016-02",101.4915,
"NLD","INDPROD","TOT","IDX2015","M","2016-03",102.5915,
"NLD","INDPROD","TOT","IDX2015","M","2016-04",102.1915,
"NLD","INDPROD","TOT","IDX2015","M","2016-05",100.3916,
"NLD","INDPROD","TOT","IDX2015","M","2016-06",101.9915,
"NLD","INDPROD","TOT","IDX2015","M","2016-07",100.4916,
"NLD","INDPROD","TOT","IDX2015","M","2016-08",99.39172,
"NLD","INDPROD","TOT","IDX2015","M","2016-09",99.29173,
"NLD","INDPROD","TOT","IDX2015","M","2016-10",100.3916,
"NLD","INDPROD","TOT","IDX2015","M","2016-11",103.0914,
"NLD","INDPROD","TOT","IDX2015","M","2016-12",103.9913,
"NLD","INDPROD","TOT","IDX2015","M","2017-01",101.1916,
"NLD","INDPROD","TOT","IDX2015","M","2017-02",103.8913,
"NLD","INDPROD","TOT","IDX2015","M","2017-03",102.8914,
"NLD","INDPROD","TOT","IDX2015","M","2017-04",101.2916,
"NLD","INDPROD","TOT","IDX2015","M","2017-05",101.3915,
"NLD","INDPROD","TOT","IDX2015","M","2017-06",102.5915,
"NLD","INDPROD","TOT","IDX2015","M","2017-07",101.7915,
"NLD","INDPROD","TOT","IDX2015","M","2017-08",101.6915,
"NLD","INDPROD","TOT","IDX2015","M","2017-09",102.4915,
"NLD","INDPROD","TOT","IDX2015","M","2017-10",104.0913,
"NLD","INDPROD","TOT","IDX2015","M","2017-11",104.4913,
"NLD","INDPROD","TOT","IDX2015","M","2017-12",104.5913,
"NLD","INDPROD","TOT","IDX2015","M","2018-01",105.1912,
"NLD","INDPROD","TOT","IDX2015","M","2018-02",104.5913,
"NLD","INDPROD","TOT","IDX2015","M","2018-03",105.1912,
"NLD","INDPROD","TOT","IDX2015","M","2018-04",103.1914,
"NLD","INDPROD","TOT","IDX2015","M","2018-05",103.3914,
"NLD","INDPROD","TOT","IDX2015","M","2018-06",103.2914,
"NLD","INDPROD","TOT","IDX2015","M","2018-07",101.7915,
"NLD","INDPROD","TOT","IDX2015","M","2018-08",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2018-09",102.7914,
"NLD","INDPROD","TOT","IDX2015","M","2018-10",103.1914,
"NLD","INDPROD","TOT","IDX2015","M","2018-11",103.4914,
"NLD","INDPROD","TOT","IDX2015","M","2018-12",100.7916,
"NLD","INDPROD","TOT","IDX2015","M","2019-01",103.9913,
"NLD","INDPROD","TOT","IDX2015","M","2019-02",102.8914,
"NLD","INDPROD","TOT","IDX2015","M","2019-03",103.3914,
"NLD","INDPROD","TOT","IDX2015","M","2019-04",102.2915,
"NLD","INDPROD","TOT","IDX2015","M","2019-05",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2019-06",101.5915,
"NLD","INDPROD","TOT","IDX2015","M","2019-07",101.6915,
"NLD","INDPROD","TOT","IDX2015","M","2019-08",101.8915,
"NLD","INDPROD","TOT","IDX2015","M","2019-09",103.0914,
"NLD","INDPROD","TOT","IDX2015","M","2019-10",102.8914,
"NLD","INDPROD","TOT","IDX2015","M","2019-11",101.6915,
"NLD","INDPROD","TOT","IDX2015","M","2019-12",100.1917,
"NLD","INDPROD","TOT","IDX2015","M","2020-01",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2020-02",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2020-03",100.5916,
"NLD","INDPROD","TOT","IDX2015","M","2020-04",94.29214,
"NLD","INDPROD","TOT","IDX2015","M","2020-05",94.19215,
"NLD","INDPROD","TOT","IDX2015","M","2020-06",95.29206,
"NLD","INDPROD","TOT","IDX2015","M","2020-07",97.79185,
"NLD","INDPROD","TOT","IDX2015","M","2020-08",97.79185,
"NLD","INDPROD","TOT","IDX2015","M","2020-09",98.49179,
"NLD","INDPROD","TOT","IDX2015","M","2020-10",100.6916,
"NLD","INDPROD","TOT","IDX2015","M","2020-11",99.99167,
"NLD","INDPROD","TOT","IDX2015","M","2020-12",100.1917,
"NLD","INDPROD","TOT","IDX2015","M","2021-01",102.1915,
"NLD","INDPROD","TOT","IDX2015","M","2021-02",99.6917,
"NLD","INDPROD","TOT","IDX2015","M","2021-03",103.2914,
"NLD","INDPROD","TOT","IDX2015","M","2021-04",101.9915,
"NLD","INDPROD","TOT","IDX2015","M","2021-05",102.9914,
"NLD","INDPROD","TOT","IDX2015","M","2021-06",104.6913,
"NLD","INDPROD","TOT","IDX2015","M","2021-07",105.5912,
"NLD","INDPROD","TOT","IDX2015","M","2021-08",102.6914,
"NLD","INDPROD","TOT","IDX2015","M","2021-09",103.6914,
"NLD","INDPROD","TOT","IDX2015","M","2021-10",103.0914,
"NLD","INDPROD","TOT","IDX2015","M","2021-11",104.0913,
"NLD","INDPROD","TOT","IDX2015","M","2021-12",106.0912,
"NLD","INDPROD","TOT","IDX2015","M","2022-01",105.1912,
"NLD","INDPROD","TOT","IDX2015","M","2022-02",103.6914,
"NLD","INDPROD","TOT","IDX2015","M","2022-03",103.8913,
"NLD","INDPROD","TOT","IDX2015","M","2022-04",110.2908,
"NLD","INDPROD","TOT","IDX2015","M","2022-05",107.691,
"NLD","INDPROD","TOT","IDX2015","M","2022-06",106.1912,
"NLD","INDPROD","TOT","IDX2015","M","2022-07",106.8911,
"NLD","INDPROD","TOT","IDX2015","M","2022-08",104.9912,
"NLD","INDPROD","TOT","IDX2015","M","2022-09",106.6911,
"NLD","INDPROD","TOT","IDX2015","M","2022-10",105.3912,
"NLD","INDPROD","TOT","IDX2015","M","2022-11",103.8913,
"NLD","INDPROD","TOT","IDX2015","M","2022-12",105.7912,
"NLD","INDPROD","TOT","IDX2015","M","2023-01",101.0916,
"NLD","INDPROD","TOT","IDX2015","M","2023-02",101.3915,
"NLD","INDPROD","TOT","IDX2015","M","2023-03",100.1917,
"NLD","INDPROD","TOT","IDX2015","M","2023-04",97.39188,
"NLD","INDPROD","TOT","IDX2015","M","2023-05",98.19182,
"NLD","INDPROD","TOT","IDX2015","M","2023-06",99.39172,
"NLD","INDPROD","TOT","IDX2015","M","2023-07",99.6917,
"NLD","INDPROD","TOT","IDX2015","M","2023-08",98.3918,
"NOR","INDPROD","TOT","IDX2015","M","1989-06",84.62227,
"NOR","INDPROD","TOT","IDX2015","M","1989-07",84.95026,
"NOR","INDPROD","TOT","IDX2015","M","1989-08",85.38759,
"NOR","INDPROD","TOT","IDX2015","M","1989-09",85.71558,
"NOR","INDPROD","TOT","IDX2015","M","1989-10",85.38759,
"NOR","INDPROD","TOT","IDX2015","M","1989-11",84.7316,
"NOR","INDPROD","TOT","IDX2015","M","1989-12",83.96629,
"NOR","INDPROD","TOT","IDX2015","M","1990-01",84.07561,
"NOR","INDPROD","TOT","IDX2015","M","1990-02",84.84093,
"NOR","INDPROD","TOT","IDX2015","M","1990-03",83.74762,
"NOR","INDPROD","TOT","IDX2015","M","1990-04",83.3103,
"NOR","INDPROD","TOT","IDX2015","M","1990-05",86.59023,
"NOR","INDPROD","TOT","IDX2015","M","1990-06",87.90221,
"NOR","INDPROD","TOT","IDX2015","M","1990-07",79.48371,
"NOR","INDPROD","TOT","IDX2015","M","1990-08",88.77685,
"NOR","INDPROD","TOT","IDX2015","M","1990-09",87.35555,
"NOR","INDPROD","TOT","IDX2015","M","1990-10",88.66752,
"NOR","INDPROD","TOT","IDX2015","M","1990-11",89.10484,
"NOR","INDPROD","TOT","IDX2015","M","1990-12",87.24622,
"NOR","INDPROD","TOT","IDX2015","M","1991-01",88.33952,
"NOR","INDPROD","TOT","IDX2015","M","1991-02",89.97949,
"NOR","INDPROD","TOT","IDX2015","M","1991-03",88.55819,
"NOR","INDPROD","TOT","IDX2015","M","1991-04",87.57421,
"NOR","INDPROD","TOT","IDX2015","M","1991-05",90.85414,
"NOR","INDPROD","TOT","IDX2015","M","1991-06",88.23019,
"NOR","INDPROD","TOT","IDX2015","M","1991-07",85.93424,
"NOR","INDPROD","TOT","IDX2015","M","1991-08",81.12367,
"NOR","INDPROD","TOT","IDX2015","M","1991-09",91.40079,
"NOR","INDPROD","TOT","IDX2015","M","1991-10",87.68354,
"NOR","INDPROD","TOT","IDX2015","M","1991-11",88.12086,
"NOR","INDPROD","TOT","IDX2015","M","1991-12",89.21417,
"NOR","INDPROD","TOT","IDX2015","M","1992-01",91.07281,
"NOR","INDPROD","TOT","IDX2015","M","1992-02",90.08882,
"NOR","INDPROD","TOT","IDX2015","M","1992-03",92.27544,
"NOR","INDPROD","TOT","IDX2015","M","1992-04",93.69675,
"NOR","INDPROD","TOT","IDX2015","M","1992-05",92.60344,
"NOR","INDPROD","TOT","IDX2015","M","1992-06",93.69675,
"NOR","INDPROD","TOT","IDX2015","M","1992-07",93.58742,
"NOR","INDPROD","TOT","IDX2015","M","1992-08",95.66471,
"NOR","INDPROD","TOT","IDX2015","M","1992-09",94.89939,
"NOR","INDPROD","TOT","IDX2015","M","1992-10",93.25943,
"NOR","INDPROD","TOT","IDX2015","M","1992-11",92.60344,
"NOR","INDPROD","TOT","IDX2015","M","1992-12",94.35274,
"NOR","INDPROD","TOT","IDX2015","M","1993-01",89.32351,
"NOR","INDPROD","TOT","IDX2015","M","1993-02",92.49411,
"NOR","INDPROD","TOT","IDX2015","M","1993-03",96.32069,
"NOR","INDPROD","TOT","IDX2015","M","1993-04",95.99271,
"NOR","INDPROD","TOT","IDX2015","M","1993-05",96.10204,
"NOR","INDPROD","TOT","IDX2015","M","1993-06",92.38478,
"NOR","INDPROD","TOT","IDX2015","M","1993-07",97.96066,
"NOR","INDPROD","TOT","IDX2015","M","1993-08",98.94464,
"NOR","INDPROD","TOT","IDX2015","M","1993-09",98.28866,
"NOR","INDPROD","TOT","IDX2015","M","1993-10",100.5846,
"NOR","INDPROD","TOT","IDX2015","M","1993-11",101.5686,
"NOR","INDPROD","TOT","IDX2015","M","1993-12",100.9126,
"NOR","INDPROD","TOT","IDX2015","M","1994-01",102.4432,
"NOR","INDPROD","TOT","IDX2015","M","1994-02",103.8645,
"NOR","INDPROD","TOT","IDX2015","M","1994-03",101.0219,
"NOR","INDPROD","TOT","IDX2015","M","1994-04",100.6939,
"NOR","INDPROD","TOT","IDX2015","M","1994-05",102.7712,
"NOR","INDPROD","TOT","IDX2015","M","1994-06",106.5978,
"NOR","INDPROD","TOT","IDX2015","M","1994-07",102.7712,
"NOR","INDPROD","TOT","IDX2015","M","1994-08",96.75802,
"NOR","INDPROD","TOT","IDX2015","M","1994-09",104.1925,
"NOR","INDPROD","TOT","IDX2015","M","1994-10",106.0512,
"NOR","INDPROD","TOT","IDX2015","M","1994-11",106.8165,
"NOR","INDPROD","TOT","IDX2015","M","1994-12",106.9258,
"NOR","INDPROD","TOT","IDX2015","M","1995-01",105.6138,
"NOR","INDPROD","TOT","IDX2015","M","1995-02",105.2859,
"NOR","INDPROD","TOT","IDX2015","M","1995-03",107.6911,
"NOR","INDPROD","TOT","IDX2015","M","1995-04",107.9098,
"NOR","INDPROD","TOT","IDX2015","M","1995-05",109.1124,
"NOR","INDPROD","TOT","IDX2015","M","1995-06",107.0351,
"NOR","INDPROD","TOT","IDX2015","M","1995-07",111.1897,
"NOR","INDPROD","TOT","IDX2015","M","1995-08",108.6751,
"NOR","INDPROD","TOT","IDX2015","M","1995-09",111.7364,
"NOR","INDPROD","TOT","IDX2015","M","1995-10",111.0804,
"NOR","INDPROD","TOT","IDX2015","M","1995-11",112.8297,
"NOR","INDPROD","TOT","IDX2015","M","1995-12",113.8137,
"NOR","INDPROD","TOT","IDX2015","M","1996-01",114.907,
"NOR","INDPROD","TOT","IDX2015","M","1996-02",118.7336,
"NOR","INDPROD","TOT","IDX2015","M","1996-03",113.595,
"NOR","INDPROD","TOT","IDX2015","M","1996-04",114.4697,
"NOR","INDPROD","TOT","IDX2015","M","1996-05",111.6271,
"NOR","INDPROD","TOT","IDX2015","M","1996-06",116.547,
"NOR","INDPROD","TOT","IDX2015","M","1996-07",117.2029,
"NOR","INDPROD","TOT","IDX2015","M","1996-08",116.8749,
"NOR","INDPROD","TOT","IDX2015","M","1996-09",116.219,
"NOR","INDPROD","TOT","IDX2015","M","1996-10",112.3924,
"NOR","INDPROD","TOT","IDX2015","M","1996-11",114.7977,
"NOR","INDPROD","TOT","IDX2015","M","1996-12",115.3443,
"NOR","INDPROD","TOT","IDX2015","M","1997-01",117.2029,
"NOR","INDPROD","TOT","IDX2015","M","1997-02",117.8589,
"NOR","INDPROD","TOT","IDX2015","M","1997-03",118.4056,
"NOR","INDPROD","TOT","IDX2015","M","1997-04",118.1869,
"NOR","INDPROD","TOT","IDX2015","M","1997-05",119.8269,
"NOR","INDPROD","TOT","IDX2015","M","1997-06",118.4056,
"NOR","INDPROD","TOT","IDX2015","M","1997-07",121.9042,
"NOR","INDPROD","TOT","IDX2015","M","1997-08",116.1096,
"NOR","INDPROD","TOT","IDX2015","M","1997-09",119.4989,
"NOR","INDPROD","TOT","IDX2015","M","1997-10",122.7788,
"NOR","INDPROD","TOT","IDX2015","M","1997-11",120.7015,
"NOR","INDPROD","TOT","IDX2015","M","1997-12",121.1389,
"NOR","INDPROD","TOT","IDX2015","M","1998-01",119.1709,
"NOR","INDPROD","TOT","IDX2015","M","1998-02",118.2962,
"NOR","INDPROD","TOT","IDX2015","M","1998-03",119.6082,
"NOR","INDPROD","TOT","IDX2015","M","1998-04",121.5762,
"NOR","INDPROD","TOT","IDX2015","M","1998-05",117.0936,
"NOR","INDPROD","TOT","IDX2015","M","1998-06",120.9202,
"NOR","INDPROD","TOT","IDX2015","M","1998-07",118.4056,
